Age,Weight,Height,BMI,Fitness Goal
47,125,180,38.58024691358025,Lose Weight
47,130,180,40.123456790123456,Lose Weight
47,135,180,41.666666666666664,Lose Weight
47,140,180,43.20987654320987,Lose Weight
47,145,180,44.75308641975308,Lose Weight
47,40,185,11.68736303871439,Gain Weight
47,45,185,13.148283418553687,Gain Weight
47,50,185,14.609203798392986,Gain Weight
47,55,185,16.070124178232284,Gain Weight
47,60,185,17.531044558071585,Gain Weight
47,65,185,18.991964937910883,Maintain Weight
47,70,185,20.45288531775018,Maintain Weight
47,75,185,21.913805697589478,Maintain Weight
47,80,185,23.37472607742878,Maintain Weight
47,85,185,24.835646457268076,Maintain Weight
47,90,185,26.296566837107374,Lose Weight
47,95,185,27.757487216946675,Lose Weight
47,100,185,29.218407596785973,Lose Weight
47,105,185,30.67932797662527,Lose Weight
47,110,185,32.14024835646457,Lose Weight
47,115,185,33.60116873630387,Lose Weight
47,120,185,35.06208911614317,Lose Weight
47,125,185,36.523009495982464,Lose Weight
47,130,185,37.983929875821765,Lose Weight
47,135,185,39.444850255661066,Lose Weight
47,140,185,40.90577063550036,Lose Weight
47,145,185,42.36669101533966,Lose Weight
47,40,190,11.0803324099723,Gain Weight
47,45,190,12.465373961218837,Gain Weight
47,50,190,13.850415512465375,Gain Weight
47,55,190,15.235457063711912,Gain Weight
47,60,190,16.62049861495845,Gain Weight
47,65,190,18.005540166204987,Gain Weight
47,70,190,19.390581717451525,Maintain Weight
47,75,190,20.775623268698062,Maintain Weight
47,80,190,22.1606648199446,Maintain Weight
47,85,190,23.545706371191137,Maintain Weight
47,90,190,24.930747922437675,Lose Weight
47,95,190,26.315789473684212,Lose Weight
47,100,190,27.70083102493075,Lose Weight
47,105,190,29.085872576177287,Lose Weight
47,110,190,30.470914127423825,Lose Weight
47,115,190,31.855955678670362,Lose Weight
47,120,190,33.2409972299169,Lose Weight
47,125,190,34.62603878116344,Lose Weight
47,130,190,36.011080332409975,Lose Weight
47,135,190,37.39612188365651,Lose Weight
47,140,190,38.78116343490305,Lose Weight
47,145,190,40.16620498614959,Lose Weight
47,40,195,10.519395134779751,Gain Weight
47,45,195,11.834319526627219,Gain Weight
47,50,195,13.149243918474689,Gain Weight
47,55,195,14.464168310322158,Gain Weight
47,60,195,15.779092702169626,Gain Weight
47,65,195,17.094017094017094,Gain Weight
47,70,195,18.408941485864563,Gain Weight
47,75,195,19.723865877712033,Maintain Weight
47,80,195,21.038790269559502,Maintain Weight
47,85,195,22.353714661406972,Maintain Weight
47,90,195,23.668639053254438,Maintain Weight
47,95,195,24.983563445101908,Lose Weight
47,100,195,26.298487836949377,Lose Weight
47,105,195,27.613412228796847,Lose Weight
47,110,195,28.928336620644316,Lose Weight
47,115,195,30.243261012491782,Lose Weight
47,120,195,31.558185404339252,Lose Weight
47,125,195,32.87310979618672,Lose Weight
47,130,195,34.18803418803419,Lose Weight
47,135,195,35.50295857988166,Lose Weight
47,140,195,36.81788297172913,Lose Weight
47,145,195,38.132807363576596,Lose Weight
48,40,150,17.77777777777778,Gain Weight
48,45,150,20.0,Maintain Weight
48,50,150,22.22222222222222,Maintain Weight
48,55,150,24.444444444444443,Maintain Weight
48,60,150,26.666666666666668,Lose Weight
48,65,150,28.88888888888889,Lose Weight
48,70,150,31.11111111111111,Lose Weight
48,75,150,33.333333333333336,Lose Weight
48,80,150,35.55555555555556,Lose Weight
48,85,150,37.77777777777778,Lose Weight
48,90,150,40.0,Lose Weight
48,95,150,42.22222222222222,Lose Weight
48,100,150,44.44444444444444,Lose Weight
48,105,150,46.666666666666664,Lose Weight
48,110,150,48.888888888888886,Lose Weight
48,115,150,51.111111111111114,Lose Weight
48,120,150,53.333333333333336,Lose Weight
48,125,150,55.55555555555556,Lose Weight
48,130,150,57.77777777777778,Lose Weight
48,135,150,60.0,Lose Weight
48,140,150,62.22222222222222,Lose Weight
48,145,150,64.44444444444444,Lose Weight
48,40,155,16.649323621227886,Gain Weight
48,45,155,18.730489073881373,Maintain Weight
48,50,155,20.811654526534856,Maintain Weight
48,55,155,22.892819979188342,Maintain Weight
48,60,155,24.97398543184183,Lose Weight
48,65,155,27.055150884495315,Lose Weight
48,70,155,29.1363163371488,Lose Weight
48,75,155,31.217481789802285,Lose Weight
48,80,155,33.29864724245577,Lose Weight
48,85,155,35.37981269510926,Lose Weight
48,90,155,37.460978147762745,Lose Weight
48,95,155,39.54214360041623,Lose Weight
48,100,155,41.62330905306971,Lose Weight
48,105,155,43.7044745057232,Lose Weight
48,110,155,45.785639958376684,Lose Weight
48,115,155,47.86680541103017,Lose Weight
48,120,155,49.94797086368366,Lose Weight
48,125,155,52.029136316337144,Lose Weight
48,130,155,54.11030176899063,Lose Weight
48,135,155,56.19146722164411,Lose Weight
48,140,155,58.2726326742976,Lose Weight
48,145,155,60.353798126951084,Lose Weight
48,40,160,15.624999999999996,Gain Weight
48,45,160,17.578124999999996,Gain Weight
48,50,160,19.531249999999996,Maintain Weight
48,55,160,21.484374999999996,Maintain Weight
48,60,160,23.437499999999996,Maintain Weight
48,65,160,25.390624999999996,Lose Weight
48,70,160,27.343749999999996,Lose Weight
48,75,160,29.296874999999993,Lose Weight
48,80,160,31.249999999999993,Lose Weight
48,85,160,33.20312499999999,Lose Weight
48,90,160,35.15624999999999,Lose Weight
48,95,160,37.10937499999999,Lose Weight
48,100,160,39.06249999999999,Lose Weight
48,105,160,41.01562499999999,Lose Weight
48,110,160,42.96874999999999,Lose Weight
48,115,160,44.92187499999999,Lose Weight
48,120,160,46.87499999999999,Lose Weight
48,125,160,48.82812499999999,Lose Weight
48,130,160,50.78124999999999,Lose Weight
48,135,160,52.73437499999999,Lose Weight
48,140,160,54.68749999999999,Lose Weight
48,145,160,56.640624999999986,Lose Weight
48,40,165,14.692378328741967,Gain Weight
48,45,165,16.528925619834713,Gain Weight
48,50,165,18.36547291092746,Gain Weight
48,55,165,20.202020202020204,Maintain Weight
48,60,165,22.03856749311295,Maintain Weight
48,65,165,23.875114784205696,Maintain Weight
48,70,165,25.71166207529844,Lose Weight
48,75,165,27.548209366391188,Lose Weight
48,80,165,29.384756657483933,Lose Weight
48,85,165,31.22130394857668,Lose Weight
48,90,165,33.057851239669425,Lose Weight
48,95,165,34.894398530762174,Lose Weight
48,100,165,36.73094582185492,Lose Weight
48,105,165,38.567493112947666,Lose Weight
48,110,165,40.40404040404041,Lose Weight
48,115,165,42.24058769513316,Lose Weight
48,120,165,44.0771349862259,Lose Weight
48,125,165,45.91368227731865,Lose Weight
48,130,165,47.75022956841139,Lose Weight
48,135,165,49.58677685950414,Lose Weight
48,140,165,51.42332415059688,Lose Weight
48,145,165,53.25987144168963,Lose Weight
48,40,170,13.84083044982699,Gain Weight
48,45,170,15.570934256055365,Gain Weight
48,50,170,17.301038062283737,Gain Weight
48,55,170,19.031141868512112,Maintain Weight
48,60,170,20.761245674740486,Maintain Weight
48,65,170,22.49134948096886,Maintain Weight
48,70,170,24.221453287197235,Maintain Weight
48,75,170,25.95155709342561,Lose Weight
48,80,170,27.68166089965398,Lose Weight
48,85,170,29.411764705882355,Lose Weight
48,90,170,31.14186851211073,Lose Weight
48,95,170,32.871972318339104,Lose Weight
48,100,170,34.602076124567475,Lose Weight
48,105,170,36.33217993079585,Lose Weight
48,110,170,38.062283737024224,Lose Weight
48,115,170,39.7923875432526,Lose Weight
48,120,170,41.52249134948097,Lose Weight
48,125,170,43.25259515570935,Lose Weight
48,130,170,44.98269896193772,Lose Weight
48,135,170,46.71280276816609,Lose Weight
48,140,170,48.44290657439447,Lose Weight
48,145,170,50.17301038062284,Lose Weight
48,40,175,13.061224489795919,Gain Weight
48,45,175,14.693877551020408,Gain Weight
48,50,175,16.3265306122449,Gain Weight
48,55,175,17.959183673469386,Gain Weight
48,60,175,19.591836734693878,Maintain Weight
48,65,175,21.224489795918366,Maintain Weight
48,70,175,22.857142857142858,Maintain Weight
48,75,175,24.489795918367346,Maintain Weight
48,80,175,26.122448979591837,Lose Weight
48,85,175,27.755102040816325,Lose Weight
48,90,175,29.387755102040817,Lose Weight
48,95,175,31.020408163265305,Lose Weight
48,100,175,32.6530612244898,Lose Weight
48,105,175,34.285714285714285,Lose Weight
48,110,175,35.91836734693877,Lose Weight
48,115,175,37.55102040816327,Lose Weight
48,120,175,39.183673469387756,Lose Weight
48,125,175,40.816326530612244,Lose Weight
48,130,175,42.44897959183673,Lose Weight
48,135,175,44.08163265306123,Lose Weight
48,140,175,45.714285714285715,Lose Weight
48,145,175,47.3469387755102,Lose Weight
48,40,180,12.345679012345679,Gain Weight
48,45,180,13.888888888888888,Gain Weight
48,50,180,15.432098765432098,Gain Weight
48,55,180,16.975308641975307,Gain Weight
48,60,180,18.51851851851852,Maintain Weight
48,65,180,20.061728395061728,Maintain Weight
48,70,180,21.604938271604937,Maintain Weight
48,75,180,23.148148148148145,Maintain Weight
48,80,180,24.691358024691358,Maintain Weight
48,85,180,26.234567901234566,Lose Weight
48,90,180,27.777777777777775,Lose Weight
48,95,180,29.320987654320987,Lose Weight
48,100,180,30.864197530864196,Lose Weight
48,105,180,32.407407407407405,Lose Weight
48,110,180,33.95061728395061,Lose Weight
48,115,180,35.49382716049382,Lose Weight
48,120,180,37.03703703703704,Lose Weight
48,125,180,38.58024691358025,Lose Weight
48,130,180,40.123456790123456,Lose Weight
48,135,180,41.666666666666664,Lose Weight
48,140,180,43.20987654320987,Lose Weight
48,145,180,44.75308641975308,Lose Weight
48,40,185,11.68736303871439,Gain Weight
48,45,185,13.148283418553687,Gain Weight
48,50,185,14.609203798392986,Gain Weight
48,55,185,16.070124178232284,Gain Weight
48,60,185,17.531044558071585,Gain Weight
48,65,185,18.991964937910883,Maintain Weight
48,70,185,20.45288531775018,Maintain Weight
48,75,185,21.913805697589478,Maintain Weight
48,80,185,23.37472607742878,Maintain Weight
48,85,185,24.835646457268076,Maintain Weight
48,90,185,26.296566837107374,Lose Weight
48,95,185,27.757487216946675,Lose Weight
48,100,185,29.218407596785973,Lose Weight
48,105,185,30.67932797662527,Lose Weight
48,110,185,32.14024835646457,Lose Weight
48,115,185,33.60116873630387,Lose Weight
48,120,185,35.06208911614317,Lose Weight
48,125,185,36.523009495982464,Lose Weight
48,130,185,37.983929875821765,Lose Weight
48,135,185,39.444850255661066,Lose Weight
48,140,185,40.90577063550036,Lose Weight
48,145,185,42.36669101533966,Lose Weight
48,40,190,11.0803324099723,Gain Weight
48,45,190,12.465373961218837,Gain Weight
48,50,190,13.850415512465375,Gain Weight
48,55,190,15.235457063711912,Gain Weight
48,60,190,16.62049861495845,Gain Weight
48,65,190,18.005540166204987,Gain Weight
48,70,190,19.390581717451525,Maintain Weight
48,75,190,20.775623268698062,Maintain Weight
48,80,190,22.1606648199446,Maintain Weight
48,85,190,23.545706371191137,Maintain Weight
48,90,190,24.930747922437675,Lose Weight
48,95,190,26.315789473684212,Lose Weight
48,100,190,27.70083102493075,Lose Weight
48,105,190,29.085872576177287,Lose Weight
48,110,190,30.470914127423825,Lose Weight
48,115,190,31.855955678670362,Lose Weight
48,120,190,33.2409972299169,Lose Weight
48,125,190,34.62603878116344,Lose Weight
48,130,190,36.011080332409975,Lose Weight
48,135,190,37.39612188365651,Lose Weight
48,140,190,38.78116343490305,Lose Weight
48,145,190,40.16620498614959,Lose Weight
48,40,195,10.519395134779751,Gain Weight
48,45,195,11.834319526627219,Gain Weight
48,50,195,13.149243918474689,Gain Weight
48,55,195,14.464168310322158,Gain Weight
48,60,195,15.779092702169626,Gain Weight
48,65,195,17.094017094017094,Gain Weight
48,70,195,18.408941485864563,Gain Weight
48,75,195,19.723865877712033,Maintain Weight
48,80,195,21.038790269559502,Maintain Weight
48,85,195,22.353714661406972,Maintain Weight
48,90,195,23.668639053254438,Maintain Weight
48,95,195,24.983563445101908,Lose Weight
48,100,195,26.298487836949377,Lose Weight
48,105,195,27.613412228796847,Lose Weight
48,110,195,28.928336620644316,Lose Weight
48,115,195,30.243261012491782,Lose Weight
48,120,195,31.558185404339252,Lose Weight
48,125,195,32.87310979618672,Lose Weight
48,130,195,34.18803418803419,Lose Weight
48,135,195,35.50295857988166,Lose Weight
48,140,195,36.81788297172913,Lose Weight
48,145,195,38.132807363576596,Lose Weight
49,40,150,17.77777777777778,Gain Weight
49,45,150,20.0,Maintain Weight
49,50,150,22.22222222222222,Maintain Weight
49,55,150,24.444444444444443,Maintain Weight
49,60,150,26.666666666666668,Lose Weight
49,65,150,28.88888888888889,Lose Weight
49,70,150,31.11111111111111,Lose Weight
49,75,150,33.333333333333336,Lose Weight
49,80,150,35.55555555555556,Lose Weight
49,85,150,37.77777777777778,Lose Weight
49,90,150,40.0,Lose Weight
49,95,150,42.22222222222222,Lose Weight
49,100,150,44.44444444444444,Lose Weight
49,105,150,46.666666666666664,Lose Weight
49,110,150,48.888888888888886,Lose Weight
49,115,150,51.111111111111114,Lose Weight
49,120,150,53.333333333333336,Lose Weight
49,125,150,55.55555555555556,Lose Weight
49,130,150,57.77777777777778,Lose Weight
49,135,150,60.0,Lose Weight
49,140,150,62.22222222222222,Lose Weight
49,145,150,64.44444444444444,Lose Weight
49,40,155,16.649323621227886,Gain Weight
49,45,155,18.730489073881373,Maintain Weight
49,50,155,20.811654526534856,Maintain Weight
49,55,155,22.892819979188342,Maintain Weight
49,60,155,24.97398543184183,Lose Weight
49,65,155,27.055150884495315,Lose Weight
49,70,155,29.1363163371488,Lose Weight
49,75,155,31.217481789802285,Lose Weight
49,80,155,33.29864724245577,Lose Weight
49,85,155,35.37981269510926,Lose Weight
49,90,155,37.460978147762745,Lose Weight
49,95,155,39.54214360041623,Lose Weight
49,100,155,41.62330905306971,Lose Weight
49,105,155,43.7044745057232,Lose Weight
49,110,155,45.785639958376684,Lose Weight
49,115,155,47.86680541103017,Lose Weight
49,120,155,49.94797086368366,Lose Weight
49,125,155,52.029136316337144,Lose Weight
49,130,155,54.11030176899063,Lose Weight
49,135,155,56.19146722164411,Lose Weight
49,140,155,58.2726326742976,Lose Weight
49,145,155,60.353798126951084,Lose Weight
49,40,160,15.624999999999996,Gain Weight
49,45,160,17.578124999999996,Gain Weight
49,50,160,19.531249999999996,Maintain Weight
49,55,160,21.484374999999996,Maintain Weight
49,60,160,23.437499999999996,Maintain Weight
49,65,160,25.390624999999996,Lose Weight
49,70,160,27.343749999999996,Lose Weight
49,75,160,29.296874999999993,Lose Weight
49,80,160,31.249999999999993,Lose Weight
49,85,160,33.20312499999999,Lose Weight
49,90,160,35.15624999999999,Lose Weight
49,95,160,37.10937499999999,Lose Weight
49,100,160,39.06249999999999,Lose Weight
49,105,160,41.01562499999999,Lose Weight
49,110,160,42.96874999999999,Lose Weight
49,115,160,44.92187499999999,Lose Weight
49,120,160,46.87499999999999,Lose Weight
49,125,160,48.82812499999999,Lose Weight
49,130,160,50.78124999999999,Lose Weight
49,135,160,52.73437499999999,Lose Weight
49,140,160,54.68749999999999,Lose Weight
49,145,160,56.640624999999986,Lose Weight
49,40,165,14.692378328741967,Gain Weight
49,45,165,16.528925619834713,Gain Weight
49,50,165,18.36547291092746,Gain Weight
49,55,165,20.202020202020204,Maintain Weight
49,60,165,22.03856749311295,Maintain Weight
49,65,165,23.875114784205696,Maintain Weight
49,70,165,25.71166207529844,Lose Weight
49,75,165,27.548209366391188,Lose Weight
49,80,165,29.384756657483933,Lose Weight
49,85,165,31.22130394857668,Lose Weight
49,90,165,33.057851239669425,Lose Weight
49,95,165,34.894398530762174,Lose Weight
49,100,165,36.73094582185492,Lose Weight
49,105,165,38.567493112947666,Lose Weight
49,110,165,40.40404040404041,Lose Weight
49,115,165,42.24058769513316,Lose Weight
49,120,165,44.0771349862259,Lose Weight
49,125,165,45.91368227731865,Lose Weight
49,130,165,47.75022956841139,Lose Weight
49,135,165,49.58677685950414,Lose Weight
49,140,165,51.42332415059688,Lose Weight
49,145,165,53.25987144168963,Lose Weight
49,40,170,13.84083044982699,Gain Weight
49,45,170,15.570934256055365,Gain Weight
49,50,170,17.301038062283737,Gain Weight
49,55,170,19.031141868512112,Maintain Weight
49,60,170,20.761245674740486,Maintain Weight
49,65,170,22.49134948096886,Maintain Weight
49,70,170,24.221453287197235,Maintain Weight
49,75,170,25.95155709342561,Lose Weight
49,80,170,27.68166089965398,Lose Weight
49,85,170,29.411764705882355,Lose Weight
49,90,170,31.14186851211073,Lose Weight
49,95,170,32.871972318339104,Lose Weight
49,100,170,34.602076124567475,Lose Weight
49,105,170,36.33217993079585,Lose Weight
49,110,170,38.062283737024224,Lose Weight
49,115,170,39.7923875432526,Lose Weight
49,120,170,41.52249134948097,Lose Weight
49,125,170,43.25259515570935,Lose Weight
49,130,170,44.98269896193772,Lose Weight
49,135,170,46.71280276816609,Lose Weight
49,140,170,48.44290657439447,Lose Weight
49,145,170,50.17301038062284,Lose Weight
49,40,175,13.061224489795919,Gain Weight
49,45,175,14.693877551020408,Gain Weight
49,50,175,16.3265306122449,Gain Weight
49,55,175,17.959183673469386,Gain Weight
49,60,175,19.591836734693878,Maintain Weight
49,65,175,21.224489795918366,Maintain Weight
49,70,175,22.857142857142858,Maintain Weight
49,75,175,24.489795918367346,Maintain Weight
49,80,175,26.122448979591837,Lose Weight
49,85,175,27.755102040816325,Lose Weight
49,90,175,29.387755102040817,Lose Weight
49,95,175,31.020408163265305,Lose Weight
49,100,175,32.6530612244898,Lose Weight
49,105,175,34.285714285714285,Lose Weight
49,110,175,35.91836734693877,Lose Weight
49,115,175,37.55102040816327,Lose Weight
49,120,175,39.183673469387756,Lose Weight
49,125,175,40.816326530612244,Lose Weight
49,130,175,42.44897959183673,Lose Weight
49,135,175,44.08163265306123,Lose Weight
49,140,175,45.714285714285715,Lose Weight
49,145,175,47.3469387755102,Lose Weight
49,40,180,12.345679012345679,Gain Weight
49,45,180,13.888888888888888,Gain Weight
49,50,180,15.432098765432098,Gain Weight
49,55,180,16.975308641975307,Gain Weight
49,60,180,18.51851851851852,Maintain Weight
49,65,180,20.061728395061728,Maintain Weight
49,70,180,21.604938271604937,Maintain Weight
49,75,180,23.148148148148145,Maintain Weight
49,80,180,24.691358024691358,Maintain Weight
49,85,180,26.234567901234566,Lose Weight
49,90,180,27.777777777777775,Lose Weight
49,95,180,29.320987654320987,Lose Weight
49,100,180,30.864197530864196,Lose Weight
49,105,180,32.407407407407405,Lose Weight
49,110,180,33.95061728395061,Lose Weight
49,115,180,35.49382716049382,Lose Weight
49,120,180,37.03703703703704,Lose Weight
49,125,180,38.58024691358025,Lose Weight
49,130,180,40.123456790123456,Lose Weight
49,135,180,41.666666666666664,Lose Weight
49,140,180,43.20987654320987,Lose Weight
49,145,180,44.75308641975308,Lose Weight
49,40,185,11.68736303871439,Gain Weight
49,45,185,13.148283418553687,Gain Weight
49,50,185,14.609203798392986,Gain Weight
49,55,185,16.070124178232284,Gain Weight
49,60,185,17.531044558071585,Gain Weight
49,65,185,18.991964937910883,Maintain Weight
49,70,185,20.45288531775018,Maintain Weight
49,75,185,21.913805697589478,Maintain Weight
49,80,185,23.37472607742878,Maintain Weight
49,85,185,24.835646457268076,Maintain Weight
49,90,185,26.296566837107374,Lose Weight
49,95,185,27.757487216946675,Lose Weight
49,100,185,29.218407596785973,Lose Weight
49,105,185,30.67932797662527,Lose Weight
49,110,185,32.14024835646457,Lose Weight
49,115,185,33.60116873630387,Lose Weight
49,120,185,35.06208911614317,Lose Weight
49,125,185,36.523009495982464,Lose Weight
49,130,185,37.983929875821765,Lose Weight
49,135,185,39.444850255661066,Lose Weight
49,140,185,40.90577063550036,Lose Weight
49,145,185,42.36669101533966,Lose Weight
49,40,190,11.0803324099723,Gain Weight
49,45,190,12.465373961218837,Gain Weight
49,50,190,13.850415512465375,Gain Weight
49,55,190,15.235457063711912,Gain Weight
49,60,190,16.62049861495845,Gain Weight
49,65,190,18.005540166204987,Gain Weight
49,70,190,19.390581717451525,Maintain Weight
49,75,190,20.775623268698062,Maintain Weight
49,80,190,22.1606648199446,Maintain Weight
49,85,190,23.545706371191137,Maintain Weight
49,90,190,24.930747922437675,Lose Weight
49,95,190,26.315789473684212,Lose Weight
49,100,190,27.70083102493075,Lose Weight
49,105,190,29.085872576177287,Lose Weight
49,110,190,30.470914127423825,Lose Weight
49,115,190,31.855955678670362,Lose Weight
49,120,190,33.2409972299169,Lose Weight
49,125,190,34.62603878116344,Lose Weight
49,130,190,36.011080332409975,Lose Weight
49,135,190,37.39612188365651,Lose Weight
49,140,190,38.78116343490305,Lose Weight
49,145,190,40.16620498614959,Lose Weight
49,40,195,10.519395134779751,Gain Weight
49,45,195,11.834319526627219,Gain Weight
49,50,195,13.149243918474689,Gain Weight
49,55,195,14.464168310322158,Gain Weight
49,60,195,15.779092702169626,Gain Weight
49,65,195,17.094017094017094,Gain Weight
49,70,195,18.408941485864563,Gain Weight
49,75,195,19.723865877712033,Maintain Weight
49,80,195,21.038790269559502,Maintain Weight
49,85,195,22.353714661406972,Maintain Weight
49,90,195,23.668639053254438,Maintain Weight
49,95,195,24.983563445101908,Lose Weight
49,100,195,26.298487836949377,Lose Weight
49,105,195,27.613412228796847,Lose Weight
49,110,195,28.928336620644316,Lose Weight
49,115,195,30.243261012491782,Lose Weight
49,120,195,31.558185404339252,Lose Weight
49,125,195,32.87310979618672,Lose Weight
49,130,195,34.18803418803419,Lose Weight
49,135,195,35.50295857988166,Lose Weight
49,140,195,36.81788297172913,Lose Weight
49,145,195,38.132807363576596,Lose Weight
50,40,150,17.77777777777778,Gain Weight
50,45,150,20.0,Maintain Weight
50,50,150,22.22222222222222,Maintain Weight
50,55,150,24.444444444444443,Maintain Weight
50,60,150,26.666666666666668,Lose Weight
50,65,150,28.88888888888889,Lose Weight
50,70,150,31.11111111111111,Lose Weight
50,75,150,33.333333333333336,Lose Weight
50,80,150,35.55555555555556,Lose Weight
50,85,150,37.77777777777778,Lose Weight
50,90,150,40.0,Lose Weight
50,95,150,42.22222222222222,Lose Weight
50,100,150,44.44444444444444,Lose Weight
50,105,150,46.666666666666664,Lose Weight
50,110,150,48.888888888888886,Lose Weight
50,115,150,51.111111111111114,Lose Weight
50,120,150,53.333333333333336,Lose Weight
50,125,150,55.55555555555556,Lose Weight
50,130,150,57.77777777777778,Lose Weight
50,135,150,60.0,Lose Weight
50,140,150,62.22222222222222,Lose Weight
50,145,150,64.44444444444444,Lose Weight
50,40,155,16.649323621227886,Gain Weight
50,45,155,18.730489073881373,Maintain Weight
50,50,155,20.811654526534856,Maintain Weight
50,55,155,22.892819979188342,Maintain Weight
50,60,155,24.97398543184183,Lose Weight
50,65,155,27.055150884495315,Lose Weight
50,70,155,29.1363163371488,Lose Weight
50,75,155,31.217481789802285,Lose Weight
50,80,155,33.29864724245577,Lose Weight
50,85,155,35.37981269510926,Lose Weight
50,90,155,37.460978147762745,Lose Weight
50,95,155,39.54214360041623,Lose Weight
50,100,155,41.62330905306971,Lose Weight
50,105,155,43.7044745057232,Lose Weight
50,110,155,45.785639958376684,Lose Weight
50,115,155,47.86680541103017,Lose Weight
50,120,155,49.94797086368366,Lose Weight
50,125,155,52.029136316337144,Lose Weight
50,130,155,54.11030176899063,Lose Weight
50,135,155,56.19146722164411,Lose Weight
50,140,155,58.2726326742976,Lose Weight
50,145,155,60.353798126951084,Lose Weight
50,40,160,15.624999999999996,Gain Weight
50,45,160,17.578124999999996,Gain Weight
50,50,160,19.531249999999996,Maintain Weight
50,55,160,21.484374999999996,Maintain Weight
50,60,160,23.437499999999996,Maintain Weight
50,65,160,25.390624999999996,Lose Weight
50,70,160,27.343749999999996,Lose Weight
50,75,160,29.296874999999993,Lose Weight
50,80,160,31.249999999999993,Lose Weight
50,85,160,33.20312499999999,Lose Weight
50,90,160,35.15624999999999,Lose Weight
50,95,160,37.10937499999999,Lose Weight
50,100,160,39.06249999999999,Lose Weight
50,105,160,41.01562499999999,Lose Weight
50,110,160,42.96874999999999,Lose Weight
50,115,160,44.92187499999999,Lose Weight
50,120,160,46.87499999999999,Lose Weight
50,125,160,48.82812499999999,Lose Weight
50,130,160,50.78124999999999,Lose Weight
50,135,160,52.73437499999999,Lose Weight
50,140,160,54.68749999999999,Lose Weight
50,145,160,56.640624999999986,Lose Weight
50,40,165,14.692378328741967,Gain Weight
50,45,165,16.528925619834713,Gain Weight
50,50,165,18.36547291092746,Gain Weight
50,55,165,20.202020202020204,Maintain Weight
50,60,165,22.03856749311295,Maintain Weight
50,65,165,23.875114784205696,Maintain Weight
50,70,165,25.71166207529844,Lose Weight
50,75,165,27.548209366391188,Lose Weight
50,80,165,29.384756657483933,Lose Weight
50,85,165,31.22130394857668,Lose Weight
50,90,165,33.057851239669425,Lose Weight
50,95,165,34.894398530762174,Lose Weight
50,100,165,36.73094582185492,Lose Weight
50,105,165,38.567493112947666,Lose Weight
50,110,165,40.40404040404041,Lose Weight
50,115,165,42.24058769513316,Lose Weight
50,120,165,44.0771349862259,Lose Weight
50,125,165,45.91368227731865,Lose Weight
50,130,165,47.75022956841139,Lose Weight
50,135,165,49.58677685950414,Lose Weight
50,140,165,51.42332415059688,Lose Weight
50,145,165,53.25987144168963,Lose Weight
50,40,170,13.84083044982699,Gain Weight
50,45,170,15.570934256055365,Gain Weight
50,50,170,17.301038062283737,Gain Weight
50,55,170,19.031141868512112,Maintain Weight
50,60,170,20.761245674740486,Maintain Weight
50,65,170,22.49134948096886,Maintain Weight
50,70,170,24.221453287197235,Maintain Weight
50,75,170,25.95155709342561,Lose Weight
50,80,170,27.68166089965398,Lose Weight
50,85,170,29.411764705882355,Lose Weight
50,90,170,31.14186851211073,Lose Weight
50,95,170,32.871972318339104,Lose Weight
50,100,170,34.602076124567475,Lose Weight
50,105,170,36.33217993079585,Lose Weight
50,110,170,38.062283737024224,Lose Weight
50,115,170,39.7923875432526,Lose Weight
50,120,170,41.52249134948097,Lose Weight
50,125,170,43.25259515570935,Lose Weight
50,130,170,44.98269896193772,Lose Weight
50,135,170,46.71280276816609,Lose Weight
50,140,170,48.44290657439447,Lose Weight
50,145,170,50.17301038062284,Lose Weight
50,40,175,13.061224489795919,Gain Weight
50,45,175,14.693877551020408,Gain Weight
50,50,175,16.3265306122449,Gain Weight
50,55,175,17.959183673469386,Gain Weight
50,60,175,19.591836734693878,Maintain Weight
50,65,175,21.224489795918366,Maintain Weight
50,70,175,22.857142857142858,Maintain Weight
50,75,175,24.489795918367346,Maintain Weight
50,80,175,26.122448979591837,Lose Weight
50,85,175,27.755102040816325,Lose Weight
50,90,175,29.387755102040817,Lose Weight
50,95,175,31.020408163265305,Lose Weight
50,100,175,32.6530612244898,Lose Weight
50,105,175,34.285714285714285,Lose Weight
50,110,175,35.91836734693877,Lose Weight
50,115,175,37.55102040816327,Lose Weight
50,120,175,39.183673469387756,Lose Weight
50,125,175,40.816326530612244,Lose Weight
50,130,175,42.44897959183673,Lose Weight
50,135,175,44.08163265306123,Lose Weight
50,140,175,45.714285714285715,Lose Weight
50,145,175,47.3469387755102,Lose Weight
50,40,180,12.345679012345679,Gain Weight
50,45,180,13.888888888888888,Gain Weight
50,50,180,15.432098765432098,Gain Weight
50,55,180,16.975308641975307,Gain Weight
50,60,180,18.51851851851852,Maintain Weight
50,65,180,20.061728395061728,Maintain Weight
50,70,180,21.604938271604937,Maintain Weight
50,75,180,23.148148148148145,Maintain Weight
50,80,180,24.691358024691358,Maintain Weight
50,85,180,26.234567901234566,Lose Weight
50,90,180,27.777777777777775,Lose Weight
50,95,180,29.320987654320987,Lose Weight
50,100,180,30.864197530864196,Lose Weight
50,105,180,32.407407407407405,Lose Weight
50,110,180,33.95061728395061,Lose Weight
50,115,180,35.49382716049382,Lose Weight
50,120,180,37.03703703703704,Lose Weight
50,125,180,38.58024691358025,Lose Weight
